customer_id,visits,avg_spend,avg_drink_ratio,avg_duration,avg_hour,total_revenue,total_profit,cluster
C00828,2,643.35,0.19195,93.5,19.5,3860.0,2138.2,1
C00832,2,975.0,0.38029999999999997,69.0,19.5,2460.0,1371.0,1
C00833,2,1072.1,0.54,108.5,20.0,7510.0,4497.0,0
C00836,2,848.35,0.52475,116.5,22.0,4220.0,2470.4,0
C00839,4,829.175,0.301275,81.75,21.25,9700.0,5400.8,2
C00840,2,993.65,0.2437,84.0,19.0,7890.0,4335.2,1
C00842,2,1110.0,0.236,125.0,21.0,6820.0,3732.6000000000004,0
C00843,3,846.6666666666666,0.06280000000000001,87.33333333333333,21.666666666666668,3200.0,1938.8000000000002,1
C00845,2,1008.35,0.5466500000000001,130.5,23.0,6050.0,3580.2,0
C00849,2,903.35,0.1159,68.5,20.0,4620.0,2496.8,1
C00850,2,1190.0,0.3077,79.5,21.0,4760.0,2967.2000000000003,0
C00851,2,529.35,0.24675000000000002,53.5,19.0,3940.0,2162.8,1
C00853,2,1450.0,0.14315,56.5,20.5,3250.0,1939.8,1
C00854,2,665.0,0.215,67.0,20.0,2660.0,1330.4,1
C00857,2,795.0,0.38794999999999996,104.0,21.0,4740.0,2962.6,0
C00858,2,576.0,0.10385,63.0,19.0,4080.0,2198.0,1
C00861,2,949.15,0.6859999999999999,115.0,21.5,6830.0,4215.6,0
C00864,2,561.65,0.0654,93.5,20.0,2960.0,1519.8000000000002,1
C00865,4,901.675,0.30967500000000003,63.75,21.0,7940.0,4414.4,2
C00867,2,762.5,0.44265,101.5,19.5,6100.0,3611.8,0
C00873,2,1126.25,0.32815,110.0,22.5,6570.0,3607.4,0
C00874,2,653.35,0.3247,114.0,19.0,6480.0,3629.4,1
C00875,2,916.65,0.35555000000000003,84.0,20.0,7780.0,4506.8,1
C00883,2,1142.5,0.31155,80.0,19.5,4570.0,2677.2,1
C00888,2,1241.65,0.619,125.0,23.5,7450.0,4637.2,0
C00890,2,793.35,0.2733,60.5,19.0,3720.0,2131.0,1
C00892,2,575.0,0.0,66.0,18.5,2300.0,1389.2,1
C00896,2,812.5,0.3336,111.0,20.5,6500.0,3544.8,0
C00898,2,683.35,0.22699999999999998,77.5,19.5,3540.0,2089.6,1
C00901,3,902.2333333333332,0.27196666666666663,67.66666666666667,21.0,6840.0,3983.7999999999997,1
C00903,2,680.0,0.30355,53.0,20.5,1360.0,851.8,1
C00912,2,984.15,0.51275,84.5,24.0,6630.0,3924.4,0
C00915,2,910.0,0.33225000000000005,109.0,20.5,4420.0,2790.4,0
C00919,2,1216.65,0.4708,140.0,19.5,12220.0,7323.4,0
C00921,2,740.0,0.6131,142.5,22.5,2960.0,1904.4,0
C00925,5,834.3399999999999,0.25406,96.8,20.4,8890.0,5136.2,2
C00926,3,1098.8999999999999,0.25866666666666666,91.66666666666667,19.333333333333332,6080.0,3219.4,1
C00930,2,715.0,0.5,61.0,19.5,2140.0,1262.8,1
C00932,4,883.325,0.31925,101.5,20.5,11840.0,6882.4,2
C00935,3,843.3333333333334,0.1729333333333333,79.33333333333333,20.0,6860.0,3843.4,1
C00939,4,883.125,0.32887500000000003,92.0,19.5,9090.0,4880.8,2
C00941,3,1009.3333333333334,0.4963333333333333,151.0,20.666666666666668,12310.0,7246.2,0
C00942,4,757.5,0.23807499999999998,64.25,20.75,6060.0,3552.0,1
C00943,3,847.7666666666668,0.3394333333333333,88.33333333333333,19.666666666666668,10000.0,5594.0,1
C00948,2,842.5,0.58945,103.0,22.5,5390.0,3356.6000000000004,0
C00955,2,951.25,0.5654,131.0,22.0,5840.0,3863.0,0
C00958,2,1140.0,0.2857,100.5,22.0,3400.0,2062.2,0
C00959,2,1315.0,0.4682,83.5,19.5,5260.0,3118.4,0
C00964,2,1350.0,0.2894,91.0,20.5,6760.0,3702.3999999999996,0
C00965,2,832.5,0.17215,81.0,21.0,3330.0,1878.6,1
C00973,2,1117.5,0.27365,89.5,18.0,4470.0,2699.4,1
C00976,2,870.85,0.38555,106.5,21.5,4270.0,2643.4,0
C00978,3,701.1,0.32560000000000006,83.66666666666667,20.666666666666668,4940.0,2836.8,1
C00980,2,790.0,0.17045,106.0,19.0,3160.0,1615.2,1
C00983,2,882.5,0.2651,52.5,20.5,3530.0,2017.6,1
C00984,2,670.0,0.42435,102.0,22.5,2680.0,1658.0,0
C00985,3,1011.1,0.17596666666666663,92.66666666666667,20.666666666666668,4540.0,2329.0,1
C00989,2,1282.5,0.40225,107.5,21.0,5130.0,2879.3999999999996,0
C00992,3,752.7666666666668,0.24239999999999998,105.0,19.333333333333332,9110.0,4863.6,1
C00994,2,950.0,0.31279999999999997,73.0,21.0,5670.0,3334.6,1
C01003,3,695.0,0.3486,137.0,20.333333333333332,7280.0,3868.2000000000003,0
C01007,2,795.5,0.35660000000000003,89.5,20.0,4730.0,2595.8,1
C01008,3,1100.0,0.27516666666666667,96.0,19.333333333333332,9180.0,5051.0,1
C01009,3,645.0,0.4403333333333334,111.66666666666667,20.0,4700.0,2919.2,0
C01012,2,1351.65,0.4132,96.0,19.0,6950.0,4086.6000000000004,0
C01015,3,798.3333333333334,0.1763,88.66666666666667,19.333333333333332,4790.0,2755.8,1
C01017,2,1182.5,0.4479,101.0,21.0,6910.0,3922.2,0
C01019,2,905.0,0.3202,96.0,20.5,4320.0,2535.6,1
C01021,2,745.85,0.43210000000000004,140.0,22.5,5330.0,3265.4,0
C01022,2,920.0,0.37174999999999997,72.0,21.5,5060.0,2435.0,0
C01026,3,844.4333333333334,0.18610000000000002,81.0,20.666666666666668,6210.0,3613.0,1
C01029,2,618.35,0.12395,96.5,22.0,3280.0,2064.4,1
C01035,2,945.85,0.44489999999999996,99.5,22.5,6620.0,3995.0,0
C01037,2,798.35,0.32180000000000003,97.0,18.0,4360.0,2620.6000000000004,1
C01038,2,1253.35,0.52825,145.5,22.0,6690.0,4253.2,0
C01041,4,733.325,0.46365,114.75,20.5,8270.0,4744.0,2
C01042,2,1290.0,0.6127,113.0,20.0,6740.0,4310.0,0
C01043,3,1317.2333333333333,0.31303333333333333,92.0,19.0,9310.0,5447.6,1
C01045,4,1085.4,0.5721499999999999,109.5,20.0,11510.0,6965.200000000001,2
C01047,2,723.35,0.3363,124.5,20.0,6020.0,3256.6000000000004,0
C01051,2,816.0,0.1376,110.0,20.5,5880.0,3394.2,1
C01052,4,948.925,0.37544999999999995,92.5,20.0,13580.0,7597.6,2
C01055,2,956.65,0.19585,103.0,19.0,8320.0,4968.6,1
C01062,2,673.35,0.17035,100.0,19.0,3300.0,1760.8,1
C01063,3,1069.4333333333334,0.24103333333333335,120.66666666666667,20.333333333333332,9720.0,5192.2,0
C01073,3,1018.3333333333334,0.6486,94.33333333333333,19.333333333333332,8040.0,4600.8,0
C01074,3,840.0,0.19410000000000002,91.66666666666667,20.333333333333332,6580.0,3764.6000000000004,1
C01079,3,793.3333333333334,0.2074666666666667,94.66666666666667,21.0,6180.0,3511.4,1
C01082,2,1082.5,0.44404999999999994,86.0,21.0,4330.0,2693.0,0
C01084,3,933.3333333333334,0.24993333333333334,93.33333333333333,21.333333333333332,6000.0,3081.2,1
C01085,2,560.85,0.43815,101.5,20.5,3890.0,1999.2,0
C01088,2,940.85,0.33845,105.0,21.5,6700.0,3934.0,0
C01090,3,1265.0,0.5247666666666667,87.0,22.0,12460.0,7392.8,0
C01094,3,1116.6666666666667,0.26983333333333337,113.33333333333333,18.666666666666668,11100.0,6421.8,1
C01102,3,918.3333333333334,0.37213333333333337,102.33333333333333,19.666666666666668,10120.0,5874.4,1
C01105,2,1186.65,0.55035,136.0,22.0,8840.0,5222.0,0
C01107,3,1076.6666666666667,0.0662,71.66666666666667,20.666666666666668,6460.0,3286.8,1
C01108,2,695.0,0.3034,73.5,19.0,3960.0,2292.8,1
C01114,2,718.3,0.54615,121.5,21.5,4310.0,2724.2,0
C01115,3,947.5,0.35083333333333333,105.0,20.666666666666668,8370.0,5144.8,0
C01119,2,732.5,0.50915,114.5,21.5,4580.0,2825.8,0
C01120,3,1096.6666666666667,0.4004666666666667,83.0,21.0,7770.0,4690.4,0
C01123,4,1065.825,0.516125,117.5,19.75,17890.0,10746.2,2
C01126,2,995.0,0.2619,59.5,19.5,5170.0,3182.8,1
C01129,3,993.3333333333334,0.3196666666666667,86.33333333333333,20.666666666666668,5320.0,3067.8,1
C01132,2,913.35,0.4513,107.0,20.5,4740.0,2743.6000000000004,0
C01144,3,945.5666666666666,0.36906666666666665,114.33333333333333,20.0,7830.0,4475.8,0
C01151,2,643.35,0.2875,74.0,20.0,3160.0,1795.4,1
C01153,2,1035.0,0.26315,117.0,20.5,4140.0,2259.0,0
C01154,2,1600.0,0.32165,78.0,21.5,4400.0,2640.0,0
C01157,3,753.3333333333334,0.30593333333333333,92.33333333333333,19.666666666666668,8660.0,4988.4,1
C01159,2,1205.35,0.36360000000000003,95.5,19.0,9440.0,5294.4,1
C01162,2,1238.35,0.41265,98.0,20.5,6020.0,3747.4,0
C01174,3,1092.5,0.5168,92.33333333333333,18.666666666666668,9070.0,5455.2,0
C01177,2,1137.5,0.33155,90.5,19.5,6420.0,3597.2,1
C01185,2,770.0,0.47975,111.5,20.0,6160.0,3817.2,0
C01187,2,1351.25,0.4689,132.5,22.0,9190.0,5025.4,0
C01192,3,583.3333333333334,0.28543333333333337,93.0,20.333333333333332,3500.0,1966.6,1
C01193,2,1115.0,0.27385,97.5,21.0,4460.0,2578.8,0
C01194,2,1210.0,0.24285,89.0,19.0,7260.0,4044.2000000000003,1
C01195,2,675.0,0.5396,65.5,23.0,2240.0,1443.6,0
C01200,2,1074.0,0.29945,94.5,19.5,7680.0,4396.0,1
C01206,2,1048.75,0.29835,129.0,21.0,6730.0,3712.4,0
C01212,2,931.25,0.32795,89.5,18.5,5710.0,3127.2,1
C01219,3,1074.4333333333334,0.6163333333333333,98.0,20.333333333333332,6300.0,3866.6000000000004,0
C01222,2,1201.25,0.3917,64.5,20.0,9610.0,5500.0,1
C01224,2,792.5,0.0625,54.5,19.0,4100.0,2141.2,1
C01226,2,1219.15,0.43399999999999994,82.0,21.0,6010.0,3586.0,0
C01233,2,510.0,0.0,57.5,19.0,1460.0,680.0,1
C01236,2,886.0,0.4688,74.5,21.0,6340.0,3668.0,0
C01244,2,1201.25,0.3977,134.5,18.5,9610.0,5583.2,0
C01246,2,741.65,0.53165,79.0,21.5,3490.0,2012.6,0
C01251,4,739.175,0.5100250000000001,105.0,21.25,9760.0,5634.6,2
C01254,2,735.0,0.39985000000000004,87.5,23.0,3480.0,2213.2,0
C01259,2,991.65,0.2363,101.5,18.0,4940.0,2909.0,1
C01263,2,1150.0,0.4051,101.0,22.5,4600.0,2907.0,0
C01264,2,725.0,0.28735,68.5,20.0,4640.0,2651.6,1
C01266,2,1147.5,0.63025,142.5,21.0,4590.0,2918.4,0
C01268,5,973.1600000000001,0.34342,91.2,20.2,13410.0,7934.6,2
C01269,2,955.0,0.20095,87.5,20.5,2980.0,1810.6,1
C01271,2,1090.0,0.37979999999999997,78.5,19.0,4360.0,2798.8,1
C01273,2,305.0,0.0,45.5,19.5,1220.0,582.4,1
C01279,5,724.74,0.1967,84.6,19.4,10070.0,5374.0,2
C01280,4,716.25,0.412175,99.75,21.75,6140.0,3609.4,2
C01282,2,795.0,0.35875,98.5,19.5,7740.0,4162.2,1
C01286,2,918.35,0.17895,78.0,19.0,4560.0,2229.2,1
C01296,2,685.0,0.2596,97.0,20.5,2900.0,1589.0,1
C01297,3,621.6666666666666,0.16383333333333333,87.0,20.333333333333332,5000.0,2808.4,1
C01299,2,853.35,0.42119999999999996,107.5,20.0,6360.0,3938.0,0
C01300,6,1007.5,0.4446666666666667,126.33333333333333,20.666666666666668,16180.0,9586.0,2
C01305,2,1282.5,0.13055,80.5,19.5,5130.0,2894.4,1
C01309,2,1350.0,0.45855,113.0,21.0,4060.0,2415.6000000000004,0
C01310,2,719.0,0.12965,93.5,18.5,4820.0,2615.6,1
C01311,3,1270.0,0.3086333333333333,105.33333333333333,19.0,7620.0,4561.8,1
C01314,2,1026.65,0.5923,109.0,21.0,7240.0,4428.0,0
C01316,2,880.0,0.47475,107.0,21.5,8800.0,4791.2,0
C01317,3,785.0,0.18953333333333333,94.66666666666667,19.666666666666668,6300.0,3466.8,1
C01318,2,784.15,0.47505,69.0,19.0,6350.0,3586.7999999999997,1
C01322,2,1485.0,0.0951,70.5,18.5,5940.0,3055.4,1
C01324,2,1245.0,0.45885000000000004,93.0,20.0,3200.0,1890.0,0
C01329,2,530.0,0.4121,96.5,21.0,1460.0,801.8,0
C01333,2,1072.5,0.60185,133.0,22.5,8930.0,5322.8,0
C01335,2,1065.0,0.2125,98.0,19.0,4260.0,2628.8,1
C01337,2,990.0,0.5846,97.0,21.5,2940.0,1798.1999999999998,0
C01339,3,805.2666666666668,0.34450000000000003,87.33333333333333,20.333333333333332,7110.0,3912.6000000000004,1
C01340,2,1035.0,0.2738,65.5,21.5,4140.0,2426.6,1
C01341,3,696.6666666666666,0.17036666666666667,82.33333333333333,20.333333333333332,5420.0,2882.2,1
C01343,4,615.0,0.230475,99.25,21.25,6200.0,3365.2,2
C01345,3,417.76666666666665,0.1228,85.0,19.0,2760.0,1192.4,1
